Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
Boveda-Penalba et al. 2009,-76.56111111,-6.971111111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3550,1035,area,1,0,635.5608009,24,3109
Boveda-Penalba et al. 2009,-76.28111111,-6.7025,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3534,256,area,0,60.22121848,1044.00608,8,3110
Boveda-Penalba et al. 2009,-76.57,-7.044722222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3553,851,area,1,0,1064.315013,27,3111
Boveda-Penalba et al. 2009,-77.31694444,-5.8475,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3603,668,area,1,0,2585.581016,77,3112
Boveda-Penalba et al. 2009,-76.34416667,-6.908055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3537,404,area,0,30.11060924,2735.722055,11,3113
Boveda-Penalba et al. 2009,-76.78694444,-6.824444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3578,784,area,1,0,3313.347999,52,3114
Boveda-Penalba et al. 2009,-76.54138889,-7.098611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3548,1,area,0,30.11060924,4154.62741,22,3115
Boveda-Penalba et al. 2009,-76.30333333,-6.707222222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3536,744,area,1,0,4349.284905,10,3116
Boveda-Penalba et al. 2009,-76.62277778,-6.355555556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3558,517,area,0,42.58283196,4372.676443,32,3117
Boveda-Penalba et al. 2009,-76.79611111,-6.929166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3579,915,area,1,0,4481.202303,53,3118
Boveda-Penalba et al. 2009,-77.38055556,-5.749166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3606,622,area,1,0,4945.315818,80,3119
Boveda-Penalba et al. 2009,-76.84194444,-6.171388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3586,1187,area,1,0,4951.118371,60,3120
Boveda-Penalba et al. 2009,-76.49916667,-6.415,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3547,1228,area,1,0,5133.898766,21,3121
Boveda-Penalba et al. 2009,-76.68083333,-7.397777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3568,674,area,0,60.22121848,5204.526707,42,3122
Boveda-Penalba et al. 2009,-76.43416667,-6.948888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3542,5,area,0,30.11060924,5316.044508,16,3123
Boveda-Penalba et al. 2009,-77.11305556,-5.939166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3595,787,area,1,0,6690.705402,69,3124
Boveda-Penalba et al. 2009,-76.66388889,-7.035833333,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3561,1000,area,1,0,6946.56169,35,3125
Boveda-Penalba et al. 2009,-76.97833333,-6.078888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3589,801,area,1,0,6965.32932,63,3126
Boveda-Penalba et al. 2009,-76.09888889,-6.548611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3527,470,area,1,0,6991.984794,1,3127
Boveda-Penalba et al. 2009,-76.67305556,-7.218611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3563,1071,area,1,0,7296.890782,37,3128
Boveda-Penalba et al. 2009,-76.7825,-7.118055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3576,1293,area,1,0,7345.849816,50,3129
Boveda-Penalba et al. 2009,-77.12083333,-5.838611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3597,823,area,1,0,7438.327993,71,3130
Boveda-Penalba et al. 2009,-76.24583333,-6.727777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3532,632,area,1,0,7448.573124,6,3131
Boveda-Penalba et al. 2009,-76.46444444,-6.803611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3544,1330,area,1,0,7495.446867,18,3132
Boveda-Penalba et al. 2009,-76.82638889,-7.311944444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3583,1124,area,1,0,7504.513355,57,3133
Boveda-Penalba et al. 2009,-77.34138889,-5.954166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3605,143,area,0,30.11060924,7522.736995,79,3134
Boveda-Penalba et al. 2009,-76.14666667,-6.841111111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3529,835,area,1,0,7915.950575,3,3135
Boveda-Penalba et al. 2009,-76.17083333,-7.0075,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3530,481,area,0,30.11060924,7933.992886,4,3136
Boveda-Penalba et al. 2009,-76.65222222,-6.847777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3560,1689,area,1,0,8096.555014,34,3137
Boveda-Penalba et al. 2009,-76.29638889,-7.204444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3535,359,area,0,42.58283196,8427.935146,9,3138
Boveda-Penalba et al. 2009,-77.245,-6.086388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3600,837,area,1,0,8429.839108,74,3139
Boveda-Penalba et al. 2009,-77.10861111,-6.244166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3594,899,area,1,0,8523.767923,68,3140
Boveda-Penalba et al. 2009,-76.74666667,-6.273055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3573,1034,area,1,0,8562.844486,47,3141
Boveda-Penalba et al. 2009,-77.55972222,-5.723888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3614,655,area,1,0,9337.575876,88,3142
Shanee et al 2013,-76.79111111,-8.651666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4488,446,area,0,30.18191294,3935.294793,6,3143
Shanee et al 2013,-76.75611111,-7.229444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4487,1215,area,1,0,5057.582567,5,3144
Shanee et al 2013,-78.4125,-5.918888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4507,1373,area,1,0,5502.398411,25,3145
Shanee et al 2013,-77.98055556,-5.909722222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4503,6,area,0,90.54573882,5529.544658,21,3146
Shanee et al 2013,-78.32972222,-6.216666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4506,1047,area,1,0,6103.7151,24,3147
Shanee et al 2013,-76.39333333,-9.258055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4485,594,area,1,0,6743.929262,3,3148
Shanee et al 2013,-76.95444444,-5.962222222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4491,1199,area,1,0,7311.267594,9,3149
Shanee et al 2013,-77.91,-5.665555556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4502,670,area,1,0,8595.430805,20,3150
Shanee et al 2013,-77.3875,-5.894444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4495,684,area,1,0,8653.093805,13,3151
Shanee et al 2013,-77.59388889,-5.961944444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4498,999,area,1,0,8729.613426,16,3152
Shanee et al 2013,-76.90666667,-6.292777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4490,903,area,1,0,8829.088933,8,3153
Shanee et al 2013,-77.5575,-6.267777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4497,644,area,1,0,8897.683308,15,3154
Shanee et al 2013,-76.28972222,-6.4625,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4484,620,area,1,0,8950.791568,2,3155
Shanee et al 2013,-77.13555556,-8.117222222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4483,407,area,1,0,9137.991355,1,3156
Shanee et al 2013,-76.89027778,-7.238888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4489,597,area,1,0,9326.10209,7,3157
Shanee et al 2013,-78.25083333,-5.641666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4505,551,area,1,0,9458.007342,23,3158
Shanee et al 2013,-76.71861111,-8.411111111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4486,957,area,1,0,9464.383977,4,3159
Shanee et al 2013,-77.46083333,-7.320555556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4496,486,area,1,0,9548.191181,14,3160
Shanee et al 2013,-78.20666667,-4.883055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4504,406,area,1,0,9647.848878,22,3161
Shanee et al 2013,-77.08111111,-6.361666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4492,316,area,1,0,9663.88156,10,3162
Shanee et al 2013,-77.78666667,-5.795277778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4500,394,area,1,0,9680.82519,18,3163
Shanee et al 2013,-77.76444444,-5.671666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4499,388,area,1,0,9753.883209,17,3164
Shanee et al 2013,-77.22472222,-6.707777778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4494,106,area,1,0,9896.264361,12,3165
Shanee et al 2013,-77.84833333,-5.575277778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4501,130,area,1,0,9900.545816,19,3166
Shanee et al 2013,-77.19972222,-7.044166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,b,Plecturocebus_oenanthe_b,4493,104,area,1,0,9956.204731,11,3167
Carretero-Pinzon 2013,-73.62535278,3.599527778,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3617,1,area,0,201.4529607,2.434997722,2,3168
Carretero-Pinzon 2013,-73.63235,3.593169444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3618,158,area,1,0,2.795738125,3,3169
Carretero-Pinzon 2013,-73.64106667,3.616869444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2152,171,area,1,0,5.951835353,3,3170
Carretero-Pinzon 2013,-73.62370278,3.593808333,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2150,185,area,1,0,13.88761582,1,3171
Carretero-Pinzon 2013,-73.64568333,3.616525,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2153,134,area,1,0,20.83142374,4,3172
Carretero-Pinzon 2013,-73.63789444,3.607894444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2151,153,area,1,0,26.24218315,2,3173
Carretero-Pinzon 2013,-73.64549722,3.597327778,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3619,98,area,1,0,90.27528591,4,3174
Carretero-Pinzon 2013,-73.63553611,3.62705,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3616,130,area,1,0,130.4076558,1,3175
