Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
Sharma et al. 2013,95.86481667,27.39257222,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2519,75,75
Sharma et al. 2013,95.96555,27.38766111,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2520,75,75
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2554,75,75
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2555,75,75
Sharma et al. 2013,95.41818889,27.19078611,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2556,75,75
Sharma et al. 2013,95.66771111,27.74264167,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2557,75,75
Sharma et al. 2013,95.66943611,27.71108889,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2558,75,75
Sharma et al. 2013,95.83371944,27.94846111,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2559,75,75
Sharma et al. 2013,94.90331667,27.35041944,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2560,75,75
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2561,75,75
Sharma et al. 2013,95.52897222,27.32490833,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2562,75,75
Sharma et al. 2013,95.58644444,27.49790556,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2563,75,75
Sharma et al. 2013,95.63884167,27.634975,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2564,75,75
Sharma et al. 2013,95.64525278,27.50120278,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2565,75,75
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2566,75,75
Sharma et al. 2013,95.68966944,27.95264167,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2567,75,75
Sharma et al. 2013,95.69877222,27.39518611,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2568,75,75
Sharma et al. 2013,95.70428889,27.58478611,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2569,75,75
Sharma et al. 2013,95.73721111,27.708525,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2570,75,75
Sharma et al. 2013,95.75894444,27.48872778,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2571,75,75
Sharma et al. 2013,95.76405833,27.83913889,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2572,75,75
Sharma et al. 2013,95.814525,27.45648611,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2573,75,75
Sharma et al. 2013,95.81490278,27.948575,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2574,75,75
Sharma et al. 2013,95.83874167,27.8439,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2575,75,75
Sharma et al. 2013,95.84890278,27.50577222,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2576,75,75
Sharma et al. 2013,95.86481667,27.39257222,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2577,75,75
Sharma et al. 2013,95.96555,27.38766111,India,Asia,Cercopithecidae,Macaca,Macaca arctoides,Macaca_arctoides,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca arctoides,Vulnerable,84,a,Macaca_arctoides_a,2578,75,75
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2579,75,75
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2580,75,75
Sharma et al. 2013,95.41818889,27.19078611,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2581,75,75
Sharma et al. 2013,95.66771111,27.74264167,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2582,75,75
Sharma et al. 2013,95.66943611,27.71108889,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2583,75,75
Sharma et al. 2013,95.83371944,27.94846111,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2584,75,75
Sharma et al. 2013,94.90331667,27.35041944,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2585,75,75
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2586,75,75
Sharma et al. 2013,95.52897222,27.32490833,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2587,75,75
Sharma et al. 2013,95.58644444,27.49790556,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2588,75,75
Sharma et al. 2013,95.63884167,27.634975,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2589,75,75
Sharma et al. 2013,95.64525278,27.50120278,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2590,75,75
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2591,75,75
Sharma et al. 2013,95.68966944,27.95264167,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2592,75,75
Sharma et al. 2013,95.69877222,27.39518611,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2593,75,75
Sharma et al. 2013,95.70428889,27.58478611,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2594,75,75
Sharma et al. 2013,95.73721111,27.708525,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2595,75,75
Sharma et al. 2013,95.75894444,27.48872778,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2596,75,75
Sharma et al. 2013,95.76405833,27.83913889,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2597,75,75
Sharma et al. 2013,95.814525,27.45648611,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2598,75,75
Sharma et al. 2013,95.81490278,27.948575,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2599,75,75
Sharma et al. 2013,95.83874167,27.8439,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2600,75,75
Sharma et al. 2013,95.84890278,27.50577222,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2601,75,75
Sharma et al. 2013,95.86481667,27.39257222,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2602,75,75
Sharma et al. 2013,95.96555,27.38766111,India,Asia,Cercopithecidae,Macaca,Macaca assamensis,Macaca_assamensis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca assamensis,Near Threatened,85,a,Macaca_assamensis_a,2603,75,75
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2816,75,75
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2817,75,75
Sharma et al. 2013,95.41818889,27.19078611,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2818,75,75
Sharma et al. 2013,95.66771111,27.74264167,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2819,75,75
Sharma et al. 2013,95.66943611,27.71108889,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2820,75,75
Sharma et al. 2013,95.83371944,27.94846111,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2821,75,75
Sharma et al. 2013,94.90331667,27.35041944,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2822,75,75
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2823,75,75
Sharma et al. 2013,95.52897222,27.32490833,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2824,75,75
Sharma et al. 2013,95.58644444,27.49790556,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2825,75,75
Sharma et al. 2013,95.63884167,27.634975,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2826,75,75
Sharma et al. 2013,95.64525278,27.50120278,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2827,75,75
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2828,75,75
Sharma et al. 2013,95.68966944,27.95264167,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2829,75,75
Sharma et al. 2013,95.69877222,27.39518611,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2830,75,75
Sharma et al. 2013,95.70428889,27.58478611,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2831,75,75
Sharma et al. 2013,95.73721111,27.708525,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2832,75,75
Sharma et al. 2013,95.75894444,27.48872778,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2833,75,75
Sharma et al. 2013,95.76405833,27.83913889,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2834,75,75
Sharma et al. 2013,95.814525,27.45648611,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2835,75,75
Sharma et al. 2013,95.81490278,27.948575,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2836,75,75
Sharma et al. 2013,95.83874167,27.8439,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2837,75,75
Sharma et al. 2013,95.84890278,27.50577222,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2838,75,75
Sharma et al. 2013,95.86481667,27.39257222,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2839,75,75
Sharma et al. 2013,95.96555,27.38766111,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2840,75,75
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3187,75,75
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3188,75,75
Sharma et al. 2013,95.41818889,27.19078611,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3189,75,75
Sharma et al. 2013,95.66771111,27.74264167,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3190,75,75
Sharma et al. 2013,95.66943611,27.71108889,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3191,75,75
Sharma et al. 2013,95.83371944,27.94846111,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3192,75,75
Sharma et al. 2013,94.90331667,27.35041944,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3193,75,75
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3194,75,75
Sharma et al. 2013,95.52897222,27.32490833,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3195,75,75
Sharma et al. 2013,95.58644444,27.49790556,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3196,75,75
Sharma et al. 2013,95.63884167,27.634975,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3197,75,75
Sharma et al. 2013,95.64525278,27.50120278,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3198,75,75
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3199,75,75
Sharma et al. 2013,95.68966944,27.95264167,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3200,75,75
Sharma et al. 2013,95.69877222,27.39518611,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3201,75,75
Sharma et al. 2013,95.70428889,27.58478611,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3202,75,75
Sharma et al. 2013,95.73721111,27.708525,India,Asia,Cercopithecidae,Trachypithecus,Trachypithecus pileatus,Trachypithecus_pileatus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Trachypithecus pileatus,Vulnerable,150,a,Trachypithecus_pileatus_a,3203,75,75
